Timestep,a_0,a_1,b
7,-77.72788391799014,-34.22401193122432,1.2639337965798e11
7,-79.52929486603206,-34.40837921134073,1.2639430661333403e11
7,-76.1771228576641,-35.13496238657855,1.263967163927533e11
7,-84.51182995007282,-41.62882506550072,1.2641247994569113e11
7,-82.16041403461261,-40.10150230989264,1.2641028074104274e11
7,-79.9556570482478,-32.84694641492815,1.2638957959431767e11
7,-79.9341802720982,-36.923375649928744,1.2640267119058435e11
7,-75.02769843624105,-34.55434495623781,1.2639811660392253e11
7,-75.1975034854633,-41.219133755714786,1.2641389743627086e11
7,-82.96672832965427,-45.40834262629462,1.2642812027097745e11
7,-45.54553905158159,-52.688511666546354,1.2641190008829997e11
7,-63.64470621343642,-32.918918157674135,1.2638533361024129e11
7,-77.72456067393433,-33.00208309948636,1.2639448078452371e11
7,-71.9886039096537,-48.375599443083864,1.2643475753863176e11
7,-81.6153977184308,-51.01749106602534,1.2644106082854753e11
7,-78.96899021241437,-39.676448481612844,1.2641635158738622e11
7,-81.90707105089163,-37.57631294108169,1.2641166431650519e11
7,-77.8712541586385,-46.79709920518064,1.2643564487860614e11
7,-65.3993905835396,-32.08670178772254,1.2639310744844995e11
7,-75.98187187688382,-32.93060266131847,1.263975814692779e11
8,-150.0,-150.0,1.04754447672166e11
8,0.0,0.0,9.69052000914182e10
8,0.0,0.0,1.1647059423465059e11
8,-102.67012216756358,-127.10317940652563,1.1709924402484132e11
8,-16.1588942249598,0.0,1.2252778324747565e11
8,-85.7479945161895,-52.13350127460343,1.2255863200528348e11
8,-84.30120806418563,-121.15846314511069,1.233568046393751e11
8,-86.19555815540217,-58.655038664629274,1.229320455870398e11
8,-87.0000000000001,-26.756547362507554,1.2399772724540945e11
8,0.0,-26.970678380895738,1.2393611578131421e11
8,-77.35455769092371,-26.756547362507554,1.241912074821321e11
8,-85.86374293307408,-34.909210121347925,1.242099136819457e11
8,-83.19732193676334,-26.970678380895734,1.2424737437784619e11
8,-16.160581077819653,-50.45396518557935,1.242901353211928e11
8,-57.61784508921067,-38.29143388913699,1.2429098733091931e11
8,-82.5051048736356,-50.45396518557934,1.24364347255547e11
8,-30.68259282921149,-23.774055893818055,1.2447399028013808e11
8,-85.7969563910377,-23.77405589381805,1.2450083661283476e11
8,-56.153073267742094,-23.88794425102865,1.244972686414167e11
8,-67.3061510104726,-23.842899155676108,1.2450030430679083e11
8,-84.69450349033318,-72.91863508821703,1.2465924155074532e11
8,-75.76337170552978,-44.70388894248706,1.2458237451319797e11
8,-59.312143193376016,-30.791289486139256,1.246822507902065e11
8,-69.77358271554688,-30.791289486139256,1.2468912068785101e11
8,-85.80807197039047,-30.791289486139256,1.2469063154008759e11
8,-70.21210763816214,-30.791289486139252,1.2468968190598094e11
8,-68.48199319027846,-30.791289486139252,1.2469037155540742e11
8,-63.61968997254876,-30.791289486139252,1.2468943387613579e11
8,-79.22334432111656,-30.791289486139252,1.2469204670705176e11
8,-72.42857673619152,-30.791289486139252,1.2469176983980605e11
8,-65.09168127718404,-30.791289486139252,1.2469048758110663e11
8,-57.12418019109033,-30.791289486139252,1.2468728144645105e11
8,-70.78716449194937,-30.918002626695845,1.2469166757362689e11
8,-77.71412986554905,-40.81776519435336,1.2471552820202612e11
8,-66.1230850227221,-38.69120993840156,1.2471065296225748e11
8,-82.9428215282942,-25.374886107748246,1.2468493408051344e11
8,-82.145567297905,-41.28253108678122,1.247370295731242e11
8,-29.780682478860747,-33.32390312791159,1.2467981146766618e11
8,-81.1147863142192,-39.51824307528426,1.247333761935178e11
8,-55.24590370818214,-34.2129499090114,1.2471257037378456e11
8,-75.56439016552109,-34.22401193122432,1.2472373066327415e11
8,-83.43856581593141,-34.66512025053213,1.247263283615246e11
8,-73.65178485778576,-35.244592218322715,1.2472725525281966e11
8,-83.93125693842318,-41.62882506550073,1.2474596397053688e11
8,-80.15576330696426,-41.5924021819666,1.2474583290647061e11
8,-76.62796257303904,-34.98421890002269,1.2472735042170271e11
8,-80.08718820522154,-32.96328569501487,1.2472167606908353e11
8,-72.2341614046973,-34.55434495623781,1.2472814749869643e11
8,-72.51974262384381,-43.51233699331998,1.2474962403742914e11
8,-85.58616622543768,-48.40254888010341,1.2476949101463303e11
8,-38.1978907729506,-53.47500651722257,1.2474473423246263e11
8,-77.33667680168827,-31.068964744911433,1.2471639042866307e11
8,-74.6720988459344,-34.645233700875096,1.2473003010285764e11
8,-66.23643426771412,-53.359884892108134,1.247766072086864e11
8,-81.15302328487802,-50.91183137458552,1.2477689235350853e11
8,-77.43726782019371,-44.82134071869121,1.2476304749443321e11
8,-83.58999246251726,-33.16629603297154,1.2472841598419368e11
8,-75.7412134623208,-46.797099205180665,1.2476970719349603e11
8,-60.3592483863655,-31.834796463831086,1.247194660198982e11
8,-69.70951453384374,-32.76990263519135,1.2472598482421225e11
9,-150.0,-150.0,1.0366120730935449e11
9,0.0,0.0,9.546741896568198e10
9,0.0,0.0,1.1477001736705876e11
9,-102.67012216756358,-127.10317940652563,1.154387037192037e11
9,-16.1588942249598,0.0,1.2080960893145364e11
9,-81.95792629842992,-56.9230698016807,1.2081730871905244e11
9,-82.96247206203944,-121.15846314511069,1.2167206990016109e11
9,-84.32361981998274,-58.655038664629274,1.2120337767902357e11
9,-87.0000000000001,-26.756547362507554,1.2226110338195937e11
9,0.0,-26.970678380895738,1.2223379613461954e11
9,-77.35455769092371,-26.756547362507554,1.2245506283896722e11
9,-82.56973935910568,-34.909210121347925,1.2247429541529425e11
9,-82.14830729862908,-26.970678380895734,1.2250973122886581e11
9,-16.160581077819653,-50.45396518557935,1.2258075672807762e11
9,-69.25390952443084,-34.87770167029352,1.2254746332868735e11
9,-79.94175305975077,-50.45396518557934,1.2263164396637892e11
9,-30.682592829211483,-23.774055893818055,1.2274630516373116e11
9,-82.21672477977044,-23.77405589381805,1.2276240732758017e11
9,-40.14182775755262,-23.95790737370196,1.2275438768999632e11
9,-81.75296333972565,-23.77405589381805,1.2276260450363637e11
9,-81.80728469302332,-72.91863508821703,1.2293386718267384e11
9,-71.9224669503035,-46.832778267337055,1.2285484220707645e11
9,-43.88560801882015,-30.791289486139256,1.2294335247092499e11
9,-82.68878542236692,-30.791289486139256,1.2295350175538367e11
9,-82.27547855634948,-30.791289486139256,1.2295352586212128e11
9,-74.26087746979876,-30.791289486139252,1.2295324555196191e11
9,-51.708613285237234,-30.791289486139252,1.2294926913130821e11
9,-48.56013189037032,-30.791289486139252,1.2294816985717902e11
9,-66.18114536011689,-30.791289486139252,1.2295324611991685e11
9,-77.75496754830363,-30.791289486139252,1.2295435028689157e11
9,-46.614731893475735,-30.791289486139252,1.2294779666066058e11
9,-70.91783108170948,-30.791289486139252,1.229539108121792e11
9,-65.256029721479,-31.1778573050565,1.2295348789403018e11
9,-75.1525105181143,-40.81776519435336,1.2298044877200648e11
9,-46.44332927189289,-38.344865775004706,1.2296906529836635e11
9,-81.82359988092706,-25.374886107748246,1.2294696959297548e11
9,-79.33707622784023,-41.28253108678118,1.2300203859917755e11
9,-29.78068247886076,-33.32390312791159,1.2295512659346022e11
9,-82.60573150837402,-34.3143539476896,1.2298260068067654e11
9,-66.62902233571704,-34.61035957152926,1.2298632805101997e11
9,-77.80507489494931,-33.98884380234307,1.2298667168275302e11
9,-69.75094602563729,-35.77614584398558,1.2299210606109325e11
9,-79.40344069065074,-33.317710325294705,1.2298476063349518e11
9,-77.68088583014489,-41.91282334566376,1.2301133827012149e11
9,-80.11196487064119,-41.12245114187739,1.2301024352656212e11
9,-75.18313689273377,-36.617838716622856,1.229962099863647e11
9,-77.55135369080628,-32.539749723647425,1.2298322577824185e11
9,-66.65297343876718,-35.11009536522826,1.2299303792327881e11
9,-56.11078600161442,-47.43857803497565,1.2301790013366982e11
9,-81.10254819017044,-53.144572232473,1.2304746055929857e11
9,-34.06583007667241,-53.50682997422956,1.230209567489908e11
9,-82.15436090131497,-28.60914610645771,1.2296822391641386e11
9,-82.7111559130335,-38.14067307696545,1.2300737256623816e11
9,-56.68580450979679,-53.47729691072279,1.2304236235354022e11
9,-73.56430262407468,-50.19094307956674,1.2304200186223723e11
9,-79.09356777510719,-36.90840108189954,1.230031526343302e11
9,-78.88821983379555,-34.018855328409416,1.2299505986061327e11
9,-76.9779326527017,-41.15959734534355,1.2302184100882204e11
9,-42.99985275908707,-32.22399725806934,1.229787306436306e11
9,-74.69027029522083,-30.381183093979022,1.2297836749137238e11
10,-150.0,-150.0,1.0297850612031479e11
10,0.0,0.0,9.424716899752437e10
10,0.0,0.0,1.133965012979455e11
10,-102.67012216756358,-127.10317940652563,1.1409979331316287e11
10,-16.1588942249598,0.0,1.1941839717612262e11
10,-77.26289228591972,-56.4296097380684,1.1940905117896335e11
10,-82.28333871915376,-121.15846314511069,1.2032050157097217e11
10,-81.52525635129255,-58.655038664629274,1.1980511899863264e11
10,-87.0000000000001,-26.756547362507554,1.20856794002198e11
10,0.0,-26.970678380895738,1.2085901156246706e11
10,-77.35455769092376,-26.756547362507554,1.2105067290402269e11
10,-77.281963354477,-34.909210121347925,1.2107091424806235e11
10,-75.64079103280542,-26.970678380895734,1.211051587467704e11
10,-16.160581077819653,-50.45396518557935,1.212010920008232e11
10,-68.23140521581655,-34.87770167029352,1.2114499682655988e11
10,-79.94175305975077,-50.45396518557934,1.2123292250976881e11
10,-30.68259282921146,-23.774055893818055,1.213465969809087e11
10,-75.15030050872278,-23.77405589381805,1.2135728815067029e11
10,-31.066162828234418,-24.005569390838346,1.2134767246273608e11
10,-74.59835168496808,-23.77405589381805,1.2135745299452196e11
10,-81.80728469302335,-72.91863508821703,1.2154184072602953e11
10,-72.26500656694844,-52.442854165141924,1.2147368205480429e11
10,-35.864951570727065,-30.791289486139256,1.2153992852556555e11
10,-76.39391054411257,-30.791289486139256,1.2154969932174614e11
10,-75.97688649963796,-30.791289486139256,1.215496967550773e11
10,-76.39391054411256,-30.791289486139252,1.215497197559684e11
10,-55.161697894555786,-30.791289486139252,1.2154707714518048e11
10,-43.03176217326884,-30.791289486139252,1.2154380914214294e11
10,-72.8979454907635,-30.791289486139252,1.2155007792747375e11
10,-76.39391054411256,-30.791289486139252,1.2155030668874028e11
10,-39.009752124480016,-30.791289486139252,1.2154259682975629e11
10,-75.72713467170202,-30.791289486139252,1.2155032633142593e11
10,-41.70263199624124,-33.17512436946141,1.2154519083191077e11
10,-75.1525105181143,-40.81776519435336,1.2157946700389098e11
10,-34.508516166207194,-37.79565658716444,1.215623784328148e11
10,-74.78394371171495,-25.374886107748246,1.2154204732649402e11
10,-79.28004876712998,-44.99333921735113,1.2161097529209085e11
10,-21.43781991872303,-32.30606941096773,1.2154964859362872e11
10,-76.68195653461461,-30.92756971576689,1.2156789113974928e11
10,-64.04997736540665,-34.14565035368312,1.2158239310905563e11
10,-77.33315919548015,-33.89339633630998,1.2158303752258159e11
10,-58.35831893865352,-37.39395824446534,1.2159314434822539e11
10,-76.467236519148,-30.0621139856377,1.2156758642782187e11
10,-63.72165988109226,-43.46497050876446,1.216124854343713e11
10,-78.87567794407626,-43.325567309762384,1.2161418467659561e11
10,-76.50343307362647,-30.988353604816314,1.2157186653809222e11
10,-76.29823905831823,-33.082423845579584,1.2158248893410037e11
10,-64.91296952031459,-35.11009536522826,1.2159075701398969e11
10,-42.44989434478338,-50.857866862460845,1.2162050176742278e11
10,-80.0252121925004,-53.50969923893059,1.2165005544684503e11
10,-34.06583007667241,-53.5068299742296,1.2163311897298494e11
10,-75.65684529777555,-28.60914610645771,1.2156395064942026e11
10,-78.28855260828631,-40.60887637451109,1.2161328264217725e11
10,-53.39738072268611,-53.468918460253114,1.2164437464987292e11
10,-68.13986251805805,-49.49065921086475,1.2163962434901714e11
10,-76.26630648589723,-29.864127520869033,1.2157086922872679e11
10,-67.24998813985647,-34.98829181683547,1.2159505207674054e11
10,-62.20134369782447,-42.59956863532875,1.2162345185739125e11
10,-34.40794915734691,-31.244598504090913,1.2156877325968568e11
10,-55.93031138674535,-30.76008703644401,1.2157438649620798e11
11,-150.0,-150.0,1.0212618162421655e11
11,0.0,0.0,9.292442112206107e10
11,0.0,0.0,1.1188749067906648e11
11,-102.67012216756358,-127.10317940652563,1.126197482666789e11
11,-16.158894224959788,0.0,1.1789167014533107e11
11,-33.684457944849875,-40.52286924773596,1.1782258383226274e11
11,-63.53064284912286,-121.15846314511069,1.1882211144402394e11
11,-44.77636863362853,-58.65503866462929,1.1826627516579518e11
11,-87.0000000000001,-26.756547362507554,1.193120853585324e11
11,0.0,-26.970678380895738,1.1934836612486195e11
11,-39.39338258773982,-26.756547362507554,1.195020730236866e11
11,-35.44652269995821,-34.909210121347925,1.1952408293397923e11
11,-19.144071137545208,-26.970678380895734,1.1955560770550365e11
11,-16.160581077819653,-50.45396518557935,1.1968610869298003e11
11,-31.23812508997595,-34.877701670293504,1.1959857145275905e11
11,-41.70151787648946,-50.45396518557934,1.1969106812308276e11
11,-20.50650686940398,-23.774055893818055,1.1980656134575511e11
11,-23.967024285568048,-23.77405589381805,1.198069811669761e11
11,-23.14853963035805,-24.05958920680977,1.1980782002008852e11
11,-22.556767935229637,-23.77405589381805,1.1980712639508684e11
11,-55.23775025544041,-72.91863508821703,1.2000847046869759e11
11,-28.413263713464726,-29.86255404075569,1.1983886445602022e11
11,-28.63889664814506,-30.791289486139256,1.2000120960059557e11
11,-28.109989133280997,-30.791289486139256,1.200013889797081e11
11,-28.109989133280997,-30.791289486139256,1.2000138897970813e11
11,-26.958064960786427,-30.791289486139252,1.2000137562391801e11
11,-23.584999807736967,-30.791289486139252,1.2000104158421844e11
11,-27.005407799511744,-30.791289486139252,1.2000183172380502e11
11,-27.440944501613558,-30.791289486139252,1.2000188840615324e11
11,-26.72396137520318,-30.791289486139252,1.2000196297738554e11
11,-21.723697427110853,-30.791289486139252,1.2000140794393884e11
11,-27.760714292229412,-30.791289486139252,1.2000200619915134e11
11,-29.8199079437206,-35.561531362086654,1.2000621612343849e11
11,-38.53814326231847,-40.81776519435336,1.2003451143552757e11
11,-26.84663171417206,-37.795656587164395,1.200278617277091e11
11,-25.80585155477899,-25.374886107748246,1.1999218187949388e11
11,-37.356278425476546,-49.57097827625847,1.2008053161345566e11
11,-16.27632597481261,-40.49631701549356,1.2004877040173682e11
11,-32.04914398967235,-32.223195890971226,1.2002490494790955e11
11,-26.579583110932585,-36.19216201106794,1.2004455324253322e11
11,-27.46131879504224,-29.323362525336528,1.2001460677101541e11
11,-32.98272939259327,-39.156592720114894,1.2005506238268e11
11,-27.89255879942127,-31.155800490478583,1.2002428019519943e11
11,-31.86696939978609,-44.47025865944932,1.2007230458094577e11
11,-35.098617864314015,-45.00795164566492,1.2007423426606134e11
11,-28.471896447754403,-31.45723371713725,1.2002571094550774e11
11,-31.08497739197704,-33.8099841011105,1.2003817616151242e11
11,-32.03694393224473,-35.11009536522826,1.2004482370081505e11
11,-25.612991553043187,-52.22284707971323,1.200909594738888e11
11,-40.12654331015048,-53.50969923893059,1.201091681582788e11
11,-33.392903802260285,-53.506527308016594,1.2010913941176259e11
11,-26.18248122847359,-28.60914610645771,1.200149731391788e11
11,-32.66738713911523,-41.89192527667708,1.2007220176144283e11
11,-23.930801980534557,-53.29362241049851,1.2010747928573788e11
11,-35.765130261556415,-41.787657247588314,1.200731236421315e11
11,-27.38713763559161,-30.15695651756499,1.2002369692721443e11
11,-27.77372059362022,-36.11560338666523,1.2005346960322969e11
11,-34.954009014858805,-44.11249386001692,1.2008586925917624e11
11,-26.856324276070957,-31.244598504090895,1.2003081702795982e11
11,-26.15378657998672,-28.73270478240991,1.2001704824352615e11
12,-150.0,-150.0,1.0091099772198192e11
12,0.0,0.0,9.193422224268571e10
12,0.0,0.0,1.1029976109498788e11
12,-102.67012216756358,-127.10317940652563,1.1111305755482147e11
12,-16.15889422495978,0.0,1.1628573846647906e11
12,-38.16291659952407,-49.21779612840566,1.1611824715468867e11
12,-54.49460163284483,-121.15846314511069,1.1727094761501393e11
12,-40.94777000438692,-58.65503866462932,1.1667849032486662e11
12,-87.0000000000001,-26.756547362507554,1.1772009343104184e11
12,0.0,-26.970678380895738,1.1775774186314415e11
12,-39.393382587739836,-26.756547362507554,1.1789746130685275e11
12,-35.446522699958194,-34.90921012134793,1.1792133273707037e11
12,-18.252869627531656,-26.970678380895734,1.1794602511712965e11
12,-16.160581077819653,-50.45396518557935,1.1808902522172314e11
12,-26.2224145138941,-34.8777016702935,1.1799330895425282e11
12,-40.38133132330786,-50.45396518557934,1.1809490546923056e11
12,-19.70307629312931,-23.774055893818055,1.1819530129781908e11
12,-33.03884498330956,-23.77405589381805,1.1819606904599574e11
12,-21.682623429186876,-24.06433273588625,1.181965875565057e11
12,-22.04110035237585,-23.77405589381805,1.1819579100892029e11
12,-43.03942174688671,-72.91863508821703,1.184236735117789e11
12,-30.329900752423292,-39.60333420452429,1.1827878422616972e11
12,-25.112047031251098,-30.791289486139256,1.1839330821048866e11
12,-23.3635527625041,-30.791289486139256,1.183932594054712e11
12,-23.363552762504096,-30.79128948613925,1.1835791755153877e11
