Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
11515,484374.26157043985,2.624312109577056e6,0.0,0.0,0.0,0.0
11516,486030.76157043985,2.627399966597551e6,0.0,0.0,0.0,0.0
11517,487485.76157043985,2.6304679819665086e6,0.0,0.0,0.0,0.0
11518,488940.76157043985,2.6335359973354666e6,0.0,0.0,0.0,0.0
11519,489785.26157043985,2.6299051689919364e6,0.0,0.0,0.0,0.0
11520,490629.76157043985,2.6262743406484067e6,0.0,0.0,0.0,0.0
11521,491283.76157043985,2.6277111895196643e6,0.0,0.0,0.0,0.0
11522,491937.76157043985,2.6291480383909224e6,0.0,0.0,0.0,0.0
11523,492285.26157043985,2.632441752546117e6,0.0,0.0,0.0,0.0
11524,492632.76157043985,2.635735466701312e6,0.0,0.0,0.0,0.0
11525,493465.26157043985,2.638295039749626e6,0.0,0.0,0.0,0.0
11526,494297.76157043985,2.64085461279794e6,0.0,0.0,0.0,0.0
11527,496340.76157043985,2.644128485301598e6,0.0,0.0,0.0,0.0
11528,498383.76157043985,2.6474023578052553e6,0.0,0.0,0.0,0.0
11529,500793.26157043985,2.650337062077947e6,0.0,0.0,0.0,0.0
11530,503202.76157043985,2.6532717663506386e6,0.0,0.0,0.0,0.0
11531,505878.26157043985,2.6562058505717195e6,0.0,0.0,0.0,0.0
11532,508553.76157043985,2.6591399347928003e6,0.0,0.0,0.0,0.0
11533,510324.26157043985,2.6615035715321833e6,0.0,0.0,0.0,0.0
11534,512094.76157043985,2.6638672082715663e6,0.0,0.0,0.0,0.0
11535,513052.26157043985,2.6659691832313007e6,0.0,0.0,0.0,0.0
11536,514009.76157043985,2.6680711581910355e6,0.0,0.0,0.0,0.0
11537,515465.26157043985,2.670280402079394e6,0.0,0.0,0.0,0.0
11538,516920.76157043985,2.672489645967752e6,0.0,0.0,0.0,0.0
11539,518306.76157043985,2.676681194855011e6,0.0,0.0,0.0,0.0
11540,519692.76157043985,2.6808727437422695e6,0.0,0.0,0.0,0.0
11541,521494.26157043985,2.684314650232384e6,0.0,0.0,0.0,0.0
11542,523295.76157043985,2.687756556722498e6,0.0,0.0,0.0,0.0
11543,524182.2615704399,2.690127014029597e6,0.0,0.0,0.0,0.0
11544,525068.7615704399,2.6924974713366963e6,0.0,0.0,0.0,0.0
11545,525706.2615704399,2.6953391678678067e6,0.0,0.0,0.0,0.0
11546,526343.7615704399,2.698180864398917e6,0.0,0.0,0.0,0.0
11547,527041.7615704399,2.700655691962351e6,0.0,0.0,0.0,0.0
11548,527739.7615704399,2.7031305195257845e6,0.0,0.0,0.0,0.0
11549,529283.2615704399,2.7060522027146546e6,0.0,0.0,0.0,0.0
11550,530826.7615704399,2.7089738859035247e6,0.0,0.0,0.0,0.0
11551,532080.8466922767,2.7130029812688213e6,0.0,0.0,0.0,0.0
11552,533334.9318141133,2.7170320766341183e6,0.0,0.0,0.0,0.0
11553,535839.9318141133,2.7209198002322116e6,0.0,0.0,0.0,0.0
11554,538344.9318141133,2.724807523830305e6,0.0,0.0,0.0,0.0
11555,540302.4318141133,2.728706408357388e6,0.0,0.0,0.0,0.0
11556,542259.9318141133,2.732605292884471e6,0.0,0.0,0.0,0.0
11557,543751.9318141133,2.736298940328465e6,0.0,0.0,0.0,0.0
11558,545243.9318141133,2.739992587772459e6,0.0,0.0,0.0,0.0
11559,546245.4318141133,2.743135629386292e6,0.0,0.0,0.0,0.0
11560,547246.9318141133,2.7462786710001254e6,0.0,0.0,0.0,0.0
11561,548606.9318141133,2.7496201291293316e6,0.0,0.0,0.0,0.0
11562,549966.9318141133,2.752961587258538e6,0.0,0.0,0.0,0.0
11563,549571.7274923183,2.758553212682399e6,0.0,0.0,0.0,0.0
11564,549176.5231705233,2.7641448381062592e6,0.0,0.0,0.0,0.0
11565,546500.5935228765,2.768032127540714e6,0.0,0.0,0.0,0.0
11566,543824.6638752298,2.7719194169751694e6,0.0,0.0,0.0,0.0
11567,542614.8301961778,2.772316755228376e6,0.0,0.0,0.0,0.0
11568,541404.9965171259,2.772714093481582e6,0.0,0.0,0.0,0.0
11569,542148.9965171259,2.774021237807353e6,0.0,0.0,0.0,0.0
11570,542892.9965171259,2.7753283821331235e6,0.0,0.0,0.0,0.0
11571,543846.9965171259,2.771661904688392e6,0.0,0.0,0.0,0.0
11572,544800.9965171259,2.7679954272436597e6,0.0,0.0,0.0,0.0
11573,543994.8164559341,2.7723221473820163e6,0.0,0.0,0.0,0.0
11574,543188.6363947423,2.776648867520373e6,0.0,0.0,0.0,0.0
11575,541135.7937522982,2.782380624608216e6,0.0,0.0,0.0,0.0
11576,539082.9511098543,2.7881123816960584e6,0.0,0.0,0.0,0.0
11577,541456.2671212518,2.790925741371635e6,0.0,0.0,0.0,0.0
11578,543829.5831326493,2.7937391010472113e6,0.0,0.0,0.0,0.0
11579,545427.0831326493,2.797823381005846e6,0.0,0.0,0.0,0.0
11580,547024.5831326493,2.801907660964481e6,0.0,0.0,0.0,0.0
11581,548458.5831326493,2.804580083405914e6,0.0,0.0,0.0,0.0
11582,549892.5831326493,2.807252505847346e6,0.0,0.0,0.0,0.0
11583,551181.0831326493,2.8098195195149863e6,0.0,0.0,0.0,0.0
11584,552469.5831326493,2.812386533182627e6,0.0,0.0,0.0,0.0
11585,553883.5831326493,2.814897742205319e6,0.0,0.0,0.0,0.0
11586,555297.5831326493,2.817408951228011e6,0.0,0.0,0.0,0.0
11587,557330.5131447364,2.822306738899676e6,0.0,0.0,0.0,0.0
11588,559363.4431568235,2.827204526571341e6,0.0,0.0,0.0,0.0
11589,560512.5615065321,2.827053462413447e6,0.0,0.0,0.0,0.0
11590,561661.6798562409,2.8269023982555526e6,0.0,0.0,0.0,0.0
11591,563022.1798562409,2.825081255669214e6,0.0,0.0,0.0,0.0
11592,564382.6798562409,2.823260113082875e6,0.0,0.0,0.0,0.0
11593,564990.1798562409,2.8188780960795786e6,0.0,0.0,0.0,0.0
11594,565597.6798562409,2.814496079076282e6,0.0,0.0,0.0,0.0
11595,565989.6798562409,2.812811289251631e6,0.0,0.0,0.0,0.0
11596,566381.6798562409,2.81112649942698e6,0.0,0.0,0.0,0.0
11597,567791.1868223391,2.8125784392174836e6,0.0,0.0,0.0,0.0
11598,569200.6937884373,2.8140303790079877e6,0.0,0.0,0.0,0.0
11599,568530.8491408549,2.817662065835993e6,0.0,0.0,0.0,0.0
11600,567861.0044932725,2.821293752663998e6,0.0,0.0,0.0,0.0
11601,570867.0044932725,2.8261679783744626e6,0.0,0.0,0.0,0.0
11602,573873.0044932725,2.8310422040849268e6,0.0,0.0,0.0,0.0
11603,576546.0044932725,2.8346682659033714e6,0.0,0.0,0.0,0.0
11604,579219.0044932725,2.8382943277218165e6,0.0,0.0,0.0,0.0
11605,582177.5044932725,2.8410547974919463e6,0.0,0.0,0.0,0.0
11606,585136.0044932725,2.8438152672620756e6,0.0,0.0,0.0,0.0
11607,587412.5044932725,2.846465987897139e6,0.0,0.0,0.0,0.0
11608,589689.0044932725,2.849116708532203e6,0.0,0.0,0.0,0.0
11609,592655.9366214462,2.8513935380461104e6,0.0,0.0,0.0,0.0
11610,595622.8687496197,2.8536703675600174e6,0.0,0.0,0.0,0.0
11611,595905.3031549859,2.8572951892752415e6,0.0,0.0,0.0,0.0
11612,596187.737560352,2.860920010990465e6,0.0,0.0,0.0,0.0
11613,594165.6904503203,2.863764807779628e6,0.0,0.0,0.0,0.0
11614,592143.6433402887,2.866609604568791e6,0.0,0.0,0.0,0.0
11615,593447.1433402887,2.8694271190870903e6,0.0,0.0,0.0,0.0
11616,594750.6433402887,2.8722446336053894e6,0.0,0.0,0.0,0.0
11617,595636.6433402887,2.8745518456482133e6,0.0,0.0,0.0,0.0
11618,596522.6433402887,2.876859057691037e6,0.0,0.0,0.0,0.0
11619,597331.1433402887,2.879940714195427e6,0.0,0.0,0.0,0.0
11620,598139.6433402887,2.883022370699817e6,0.0,0.0,0.0,0.0
11621,598936.1433402887,2.8863229054227276e6,0.0,0.0,0.0,0.0
11622,599732.6433402887,2.8896234401456383e6,0.0,0.0,0.0,0.0
11623,600644.1433402887,2.892757801036924e6,0.0,0.0,0.0,0.0
11624,601555.6433402887,2.89589216192821e6,0.0,0.0,0.0,0.0
11625,602945.1433402887,2.8986792939175926e6,0.0,0.0,0.0,0.0
11626,604334.6433402887,2.9014664259069753e6,0.0,0.0,0.0,0.0
11627,606081.1433402887,2.9061409949988453e6,0.0,0.0,0.0,0.0
11628,607827.6433402887,2.9108155640907157e6,0.0,0.0,0.0,0.0
11629,608705.6433402887,2.914679105675998e6,0.0,0.0,0.0,0.0
11630,609583.6433402887,2.91854264726128e6,0.0,0.0,0.0,0.0
11631,610540.1433402887,2.921820240074601e6,0.0,0.0,0.0,0.0
11632,611496.6433402887,2.9250978328879215e6,0.0,0.0,0.0,0.0
11633,613051.6433402887,2.9275774192784755e6,0.0,0.0,0.0,0.0
11634,614606.6433402887,2.93005700566903e6,0.0,0.0,0.0,0.0
11635,616629.1433402887,2.93379157651932e6,0.0,0.0,0.0,0.0
11636,618651.6433402887,2.937526147369609e6,0.0,0.0,0.0,0.0
11637,620701.6433402887,2.9416538309409823e6,0.0,0.0,0.0,0.0
11638,622751.6433402887,2.945781514512355e6,0.0,0.0,0.0,0.0
11639,624219.6433402887,2.9480974072777266e6,0.0,0.0,0.0,0.0
11640,625687.6433402887,2.9504133000430977e6,0.0,0.0,0.0,0.0
11641,626792.6433402887,2.9527099712085426e6,0.0,0.0,0.0,0.0
11642,627897.6433402887,2.955006642373987e6,0.0,0.0,0.0,0.0
11643,628946.6433402887,2.9573814400423598e6,0.0,0.0,0.0,0.0
11644,629995.6433402887,2.9597562377107325e6,0.0,0.0,0.0,0.0
11645,631440.6433402887,2.96229658915912e6,0.0,0.0,0.0,0.0
11646,632885.6433402887,2.9648369406075072e6,0.0,0.0,0.0,0.0
11647,634851.6433402887,2.9672458411144596e6,0.0,0.0,0.0,0.0
11648,636817.6433402887,2.9696547416214123e6,0.0,0.0,0.0,0.0
11649,638799.6433402887,2.971816241535759e6,0.0,0.0,0.0,0.0
11650,640781.6433402887,2.973977741450106e6,0.0,0.0,0.0,0.0
11651,642965.1433402887,2.9762105472996645e6,0.0,0.0,0.0,0.0
11652,645148.6433402887,2.9784433531492236e6,0.0,0.0,0.0,0.0
11653,646660.1433402887,2.9809173590752827e6,0.0,0.0,0.0,0.0
11654,648171.6433402887,2.9833913650013423e6,0.0,0.0,0.0,0.0
11655,649710.1433402887,2.9865021639314275e6,0.0,0.0,0.0,0.0
11656,651248.6433402887,2.989612962861513e6,0.0,0.0,0.0,0.0
11657,653551.6433402887,2.9934473620211e6,0.0,0.0,0.0,0.0
11658,655854.6433402887,2.9972817611806863e6,0.0,0.0,0.0,0.0
11659,658849.1433402887,3.001121740804768e6,0.0,0.0,0.0,0.0
11660,661843.6433402887,3.0049617204288496e6,0.0,0.0,0.0,0.0
11661,664721.1433402887,3.008311859280604e6,0.0,0.0,0.0,0.0
11662,667598.6433402887,3.011661998132358e6,0.0,0.0,0.0,0.0
11663,669670.1433402887,3.0147845780430436e6,0.0,0.0,0.0,0.0
11664,671741.6433402887,3.017907157953729e6,0.0,0.0,0.0,0.0
11665,672955.1433402887,3.020717231852702e6,0.0,0.0,0.0,0.0
11666,674168.6433402887,3.0235273057516743e6,0.0,0.0,0.0,0.0
11667,675344.1433402887,3.026523395133809e6,0.0,0.0,0.0,0.0
11668,676519.6433402887,3.0295194845159445e6,0.0,0.0,0.0,0.0
11669,677681.1433402887,3.0326792675232626e6,0.0,0.0,0.0,0.0
11670,678842.6433402887,3.0358390505305803e6,0.0,0.0,0.0,0.0
11671,680102.1433402887,3.0386714462875323e6,0.0,0.0,0.0,0.0
11672,681361.6433402887,3.041503842044485e6,0.0,0.0,0.0,0.0
11673,682822.6433402887,3.043878019661247e6,0.0,0.0,0.0,0.0
11674,684283.6433402887,3.0462521972780093e6,0.0,0.0,0.0,0.0
11675,685844.6433402887,3.048568710094991e6,0.0,0.0,0.0,0.0
11676,687405.6433402887,3.050885222911973e6,0.0,0.0,0.0,0.0
11677,688542.1433402887,3.0530572637036988e6,0.0,0.0,0.0,0.0
11678,689678.6433402887,3.0552293044954245e6,0.0,0.0,0.0,0.0
11679,690795.1433402887,3.0576456456217035e6,0.0,0.0,0.0,0.0
11680,691911.6433402887,3.0600619867479824e6,0.0,0.0,0.0,0.0
11681,693212.6433402887,3.0632161892908057e6,0.0,0.0,0.0,0.0
11682,694513.6433402887,3.0663703918336285e6,0.0,0.0,0.0,0.0
11683,696142.1433402887,3.071551543091311e6,0.0,0.0,0.0,0.0
11684,697770.6433402887,3.0767326943489932e6,0.0,0.0,0.0,0.0
11685,700196.6433402887,3.0817490244074124e6,0.0,0.0,0.0,0.0
11686,702622.6433402887,3.0867653544658315e6,0.0,0.0,0.0,0.0
11687,703783.6433402887,3.088963789585574e6,0.0,0.0,0.0,0.0
11688,704944.6433402887,3.0911622247053166e6,0.0,0.0,0.0,0.0
11689,706397.6433402887,3.0942569022935275e6,0.0,0.0,0.0,0.0
11690,707850.6433402887,3.097351579881739e6,0.0,0.0,0.0,0.0
11691,709297.1433402887,3.100220558683713e6,0.0,0.0,0.0,0.0
11692,710743.6433402887,3.103089537485687e6,0.0,0.0,0.0,0.0
11693,712505.6433402887,3.1060372628421998e6,0.0,0.0,0.0,0.0
11694,714267.6433402887,3.108984988198713e6,0.0,0.0,0.0,0.0
11695,715454.4384432773,3.113084149396001e6,0.0,0.0,0.0,0.0
11696,716641.2335462658,3.117183310593289e6,0.0,0.0,0.0,0.0
11697,720041.7335462658,3.121115677907341e6,0.0,0.0,0.0,0.0
11698,723442.2335462658,3.1250480452213935e6,0.0,0.0,0.0,0.0
11699,727038.7335462658,3.128200387609385e6,0.0,0.0,0.0,0.0
11700,730635.2335462658,3.1313527299973764e6,0.0,0.0,0.0,0.0
11701,733970.7335462658,3.133830456233099e6,0.0,0.0,0.0,0.0
11702,737306.2335462658,3.1363081824688218e6,0.0,0.0,0.0,0.0
11703,739913.7335462658,3.139443163411718e6,0.0,0.0,0.0,0.0
11704,742521.2335462658,3.1425781443546144e6,0.0,0.0,0.0,0.0
11705,745606.2335462658,3.1449864248099565e6,0.0,0.0,0.0,0.0
11706,748691.2335462658,3.1473947052652985e6,0.0,0.0,0.0,0.0
11707,750890.2335462658,3.1502946866478e6,0.0,0.0,0.0,0.0
11708,753089.2335462658,3.153194668030301e6,0.0,0.0,0.0,0.0
11709,754824.2335462658,3.155820586600943e6,0.0,0.0,0.0,0.0
11710,756559.2335462658,3.158446505171585e6,0.0,0.0,0.0,0.0
11711,757663.7335462658,3.1626839378780234e6,0.0,0.0,0.0,0.0
11712,758768.2335462658,3.166921370584462e6,0.0,0.0,0.0,0.0
11713,759918.2335462658,3.1708314160405346e6,0.0,0.0,0.0,0.0
11714,761068.2335462658,3.1747414614966074e6,0.0,0.0,0.0,0.0
11715,762238.2335462658,3.1785994226173945e6,0.0,0.0,0.0,0.0
11716,763408.2335462658,3.182457383738182e6,0.0,0.0,0.0,0.0
11717,764912.7335462658,3.1854503728622645e6,0.0,0.0,0.0,0.0
11718,766417.2335462658,3.188443361986347e6,0.0,0.0,0.0,0.0
11719,769250.2335462658,3.19296043796914e6,0.0,0.0,0.0,0.0
11720,772083.2335462658,3.1974775139519325e6,0.0,0.0,0.0,0.0
11721,774850.7335462658,3.203255774910566e6,0.0,0.0,0.0,0.0
11722,777618.2335462658,3.2090340358691993e6,0.0,0.0,0.0,0.0
11723,779600.7335462658,3.2153467813161192e6,0.0,0.0,0.0,0.0
11724,781583.2335462658,3.221659526763039e6,0.0,0.0,0.0,0.0
11725,783265.2335462658,3.2267526306920247e6,0.0,0.0,0.0,0.0
11726,784947.2335462658,3.2318457346210103e6,0.0,0.0,0.0,0.0
11727,786413.2335462658,3.2361978768753987e6,0.0,0.0,0.0,0.0
11728,787879.2335462658,3.2405500191297876e6,0.0,0.0,0.0,0.0
11729,789622.2335462658,3.2443980594248064e6,0.0,0.0,0.0,0.0
11730,791365.2335462658,3.248246099719825e6,0.0,0.0,0.0,0.0
11731,793199.2335462658,3.253960495362573e6,0.0,0.0,0.0,0.0
11732,795033.2335462658,3.2596748910053205e6,0.0,0.0,0.0,0.0
11733,797087.7335462658,3.2643928637099285e6,0.0,0.0,0.0,0.0
11734,799142.2335462658,3.2691108364145365e6,0.0,0.0,0.0,0.0
11735,800477.2335462658,3.2728113044262463e6,0.0,0.0,0.0,0.0
11736,801812.2335462658,3.276511772437956e6,0.0,0.0,0.0,0.0
11737,803256.2335462658,3.2798873334057424e6,0.0,0.0,0.0,0.0
11738,804700.2335462658,3.2832628943735287e6,0.0,0.0,0.0,0.0
11739,806127.7335462658,3.2868164101535403e6,0.0,0.0,0.0,0.0
11740,807555.2335462658,3.290369925933552e6,0.0,0.0,0.0,0.0
11741,809645.2335462658,3.2942638500477504e6,0.0,0.0,0.0,0.0
11742,811735.2335462658,3.2981577741619493e6,0.0,0.0,0.0,0.0
11743,815206.7335462658,3.3039465759979617e6,0.0,0.0,0.0,0.0
11744,818678.2335462658,3.3097353778339745e6,0.0,0.0,0.0,0.0
11745,821045.7335462658,3.3158416460945844e6,0.0,0.0,0.0,0.0
11746,823413.2335462658,3.321947914355194e6,0.0,0.0,0.0,0.0
11747,825629.7335462658,3.3280324808094352e6,0.0,0.0,0.0,0.0
11748,827846.2335462658,3.334117047263676e6,0.0,0.0,0.0,0.0
11749,829608.2335462658,3.338916246729265e6,0.0,0.0,0.0,0.0
11750,831370.2335462658,3.3437154461948536e6,0.0,0.0,0.0,0.0
11751,832999.7335462658,3.348464421479989e6,0.0,0.0,0.0,0.0
11752,834629.2335462658,3.3532133967651236e6,0.0,0.0,0.0,0.0
11753,836588.7335462658,3.3579301293665105e6,0.0,0.0,0.0,0.0
11754,838548.2335462658,3.3626468619678975e6,0.0,0.0,0.0,0.0
11755,840376.2335462658,3.3693837227164274e6,0.0,0.0,0.0,0.0
11756,842204.2335462658,3.376120583464958e6,0.0,0.0,0.0,0.0
11757,844641.2335462658,3.379130426738414e6,0.0,0.0,0.0,0.0
11758,847078.2335462658,3.3821402700118697e6,0.0,0.0,0.0,0.0
11759,848345.7335462658,3.382310883449821e6,0.0,0.0,0.0,0.0
11760,849613.2335462658,3.3824814968877723e6,0.0,0.0,0.0,0.0
11761,850732.7335462658,3.379985056832132e6,0.0,0.0,0.0,0.0
11762,851852.2335462658,3.377488616776491e6,0.0,0.0,0.0,0.0
11763,853059.2335462658,3.3752361995940693e6,0.0,0.0,0.0,0.0
11764,854266.2335462658,3.372983782411648e6,0.0,0.0,0.0,0.0
11765,856246.2335462658,3.3772416768212346e6,0.0,0.0,0.0,0.0
11766,858226.2335462658,3.381499571230821e6,0.0,0.0,0.0,0.0
11767,860627.377701421,3.3837968436940024e6,0.0,0.0,0.0,0.0
11768,863028.5218565762,3.3860941161571844e6,0.0,0.0,0.0,0.0
11769,865973.0218565762,3.3910111254287763e6,0.0,0.0,0.0,0.0
11770,868917.5218565762,3.3959281347003677e6,0.0,0.0,0.0,0.0
11771,872380.0218565762,3.400409247689749e6,0.0,0.0,0.0,0.0
11772,875842.5218565762,3.40489036067913e6,0.0,0.0,0.0,0.0
11773,878343.0218565762,3.4087104986516745e6,0.0,0.0,0.0,0.0
11774,880843.5218565762,3.412530636624219e6,0.0,0.0,0.0,0.0
11775,882308.0218565762,3.416318531913015e6,0.0,0.0,0.0,0.0
11776,883772.5218565762,3.420106427201811e6,0.0,0.0,0.0,0.0
11777,886376.0218565762,3.424012752348221e6,0.0,0.0,0.0,0.0
11778,888979.5218565762,3.4279190774946306e6,0.0,0.0,0.0,0.0
11779,892209.0218565762,3.4307664028056925e6,0.0,0.0,0.0,0.0
11780,895438.5218565762,3.433613728116755e6,0.0,0.0,0.0,0.0
11781,898553.8059750602,3.432027998799129e6,0.0,0.0,0.0,0.0
11782,901669.0900935443,3.430442269481503e6,0.0,0.0,0.0,0.0
11783,903642.5900935443,3.4320440278483904e6,0.0,0.0,0.0,0.0
11784,905616.0900935443,3.433645786215278e6,0.0,0.0,0.0,0.0
11785,906775.0900935443,3.438523112183795e6,0.0,0.0,0.0,0.0
11786,907934.0900935443,3.443400438152312e6,0.0,0.0,0.0,0.0
11787,908979.0900935443,3.448311246907798e6,0.0,0.0,0.0,0.0
11788,910024.0900935443,3.4532220556632844e6,0.0,0.0,0.0,0.0
11789,911356.5900935443,3.457695728033339e6,0.0,0.0,0.0,0.0
11790,912689.0900935443,3.462169400403394e6,0.0,0.0,0.0,0.0
11791,915036.0900935443,3.466522162709393e6,0.0,0.0,0.0,0.0
11792,917383.0900935443,3.4708749250153922e6,0.0,0.0,0.0,0.0
11793,920420.5900935443,3.4753318559919624e6,0.0,0.0,0.0,0.0
11794,923458.0900935443,3.4797887869685325e6,0.0,0.0,0.0,0.0
11795,925709.0900935443,3.4841998341259225e6,0.0,0.0,0.0,0.0
11796,927960.0900935443,3.4886108812833126e6,0.0,0.0,0.0,0.0
11797,928916.0900935443,3.492871875950952e6,0.0,0.0,0.0,0.0
11798,929872.0900935443,3.497132870618591e6,0.0,0.0,0.0,0.0
11799,930986.0900935443,3.5012214909384996e6,0.0,0.0,0.0,0.0
11800,932100.0900935443,3.5053101112584085e6,0.0,0.0,0.0,0.0
11801,933856.0900935443,3.509750300841494e6,0.0,0.0,0.0,0.0
11802,935612.0900935443,3.5141904904245795e6,0.0,0.0,0.0,0.0
11803,937863.0900935443,3.518686027362532e6,0.0,0.0,0.0,0.0
11804,940114.0900935443,3.5231815643004845e6,0.0,0.0,0.0,0.0
11805,942283.5900935443,3.522131084600626e6,0.0,0.0,0.0,0.0
11806,944453.0900935443,3.5210806049007676e6,0.0,0.0,0.0,0.0
11807,946046.0900935443,3.5258209922535196e6,0.0,0.0,0.0,0.0
11808,947639.0900935443,3.530561379606271e6,0.0,0.0,0.0,0.0
11809,948700.5900935443,3.527601140945946e6,0.0,0.0,0.0,0.0
11810,949762.0900935443,3.52464090228562e6,0.0,0.0,0.0,0.0
11811,950585.0900935443,3.5287518444635086e6,0.0,0.0,0.0,0.0
11812,951408.0900935443,3.5328627866413966e6,0.0,0.0,0.0,0.0
11813,952304.0900935443,3.537095258934951e6,0.0,0.0,0.0,0.0
11814,953200.0900935443,3.5413277312285053e6,0.0,0.0,0.0,0.0
11815,954647.0900935443,3.5400801672275104e6,0.0,0.0,0.0,0.0
11816,956094.0900935443,3.538832603226515e6,0.0,0.0,0.0,0.0
11817,957366.0900935443,3.544146445528853e6,0.0,0.0,0.0,0.0
11818,958638.0900935443,3.5494602878311914e6,0.0,0.0,0.0,0.0
11819,959846.0900935443,3.5541683397100307e6,0.0,0.0,0.0,0.0
11820,961054.0900935443,3.55887639158887e6,0.0,0.0,0.0,0.0
11821,961932.5900935443,3.562433627678545e6,0.0,0.0,0.0,0.0
11822,962811.0900935443,3.56599086376822e6,0.0,0.0,0.0,0.0
11823,963669.0900935443,3.5694185090712914e6,0.0,0.0,0.0,0.0
11824,964527.0900935443,3.5728461543743634e6,0.0,0.0,0.0,0.0
11825,966043.5900935443,3.577736501426702e6,0.0,0.0,0.0,0.0
11826,967560.0900935443,3.5826268484790404e6,0.0,0.0,0.0,0.0
11827,969038.0900935443,3.5893804506210554e6,0.0,0.0,0.0,0.0
11828,970516.0900935443,3.59613405276307e6,0.0,0.0,0.0,0.0
11829,972511.5900935443,3.6023891861210195e6,0.0,0.0,0.0,0.0
11830,974507.0900935443,3.608644319478969e6,0.0,0.0,0.0,0.0
11831,975681.5900935443,3.6122931291675507e6,0.0,0.0,0.0,0.0
11832,976856.0900935443,3.6159419388561323e6,0.0,0.0,0.0,0.0
11833,977844.5900935443,3.6200888440274317e6,0.0,0.0,0.0,0.0
11834,978833.0900935443,3.6242357491987315e6,0.0,0.0,0.0,0.0
11835,979571.5900935443,3.6280248845907487e6,0.0,0.0,0.0,0.0
11836,980310.0900935443,3.631814019982766e6,0.0,0.0,0.0,0.0
11837,981080.0900935443,3.631586283935072e6,0.0,0.0,0.0,0.0
11838,981850.0900935443,3.631358547887378e6,0.0,0.0,0.0,0.0
11839,982966.0900935443,3.635605901419585e6,0.0,0.0,0.0,0.0
11840,984082.0900935443,3.6398532549517923e6,0.0,0.0,0.0,0.0
11841,985271.5900935443,3.643458235015479e6,0.0,0.0,0.0,0.0
11842,986461.0900935443,3.6470632150791655e6,0.0,0.0,0.0,0.0
11843,987643.0900935443,3.6511214528701575e6,0.0,0.0,0.0,0.0
11844,988825.0900935443,3.65517969066115e6,0.0,0.0,0.0,0.0
11845,989632.5900935443,3.6594958699221276e6,0.0,0.0,0.0,0.0
11846,990440.0900935443,3.6638120491831047e6,0.0,0.0,0.0,0.0
11847,991279.0900935443,3.668304943153086e6,0.0,0.0,0.0,0.0
11848,992118.0900935443,3.6727978371230676e6,0.0,0.0,0.0,0.0
11849,994456.0900935443,3.677726007323649e6,0.0,0.0,0.0,0.0
11850,996794.0900935443,3.6826541775242304e6,0.0,0.0,0.0,0.0
11851,999086.0900935443,3.68480234854622e6,0.0,0.0,0.0,0.0
11852,1.0013780900935443e6,3.686950519568209e6,0.0,0.0,0.0,0.0
11853,1.0038735900935443e6,3.692682334914744e6,0.0,0.0,0.0,0.0
11854,1.0063690900935443e6,3.6984141502612783e6,0.0,0.0,0.0,0.0
11855,1.0080255900935443e6,3.694249151321671e6,0.0,0.0,0.0,0.0
11856,1.0096820900935443e6,3.690084152382064e6,0.0,0.0,0.0,0.0
11857,1.0108320900935443e6,3.6933388032857953e6,0.0,0.0,0.0,0.0
11858,1.0119820900935443e6,3.696593454189526e6,0.0,0.0,0.0,0.0
11859,1.0130960900935443e6,3.699905769893037e6,0.0,0.0,0.0,0.0
11860,1.0142100900935443e6,3.703218085596548e6,0.0,0.0,0.0,0.0
11861,1.0160725900935443e6,3.706961957220996e6,0.0,0.0,0.0,0.0
11862,1.0179350900935443e6,3.7107058288454437e6,0.0,0.0,0.0,0.0
11863,1.0208405900935443e6,3.715978747741486e6,0.0,0.0,0.0,0.0
11864,1.0237460900935443e6,3.721251666637528e6,0.0,0.0,0.0,0.0
11865,1.0267835900935443e6,3.727528449091037e6,0.0,0.0,0.0,0.0
11866,1.0298210900935443e6,3.7338052315445454e6,0.0,0.0,0.0,0.0
11867,1.0320030900935443e6,3.7396758801931497e6,0.0,0.0,0.0,0.0
11868,1.0341850900935443e6,3.7455465288417535e6,0.0,0.0,0.0,0.0
11869,1.0358015900935443e6,3.7497132756645903e6,0.0,0.0,0.0,0.0
11870,1.0374180900935443e6,3.753880022487427e6,0.0,0.0,0.0,0.0
11871,1.0390970900935443e6,3.7587139448432066e6,0.0,0.0,0.0,0.0
11872,1.0407760900935443e6,3.7635478671989855e6,0.0,0.0,0.0,0.0
11873,1.0445435900935443e6,3.769048345036097e6,0.0,0.0,0.0,0.0
11874,1.0483110900935443e6,3.7745488228732077e6,0.0,0.0,0.0,0.0
11875,1.0520705900935442e6,3.781109588964344e6,0.0,0.0,0.0,0.0
11876,1.0558300900935442e6,3.7876703550554807e6,0.0,0.0,0.0,0.0
11877,1.0586280900935442e6,3.7926791319654323e6,0.0,0.0,0.0,0.0
11878,1.0614260900935442e6,3.7976879088753844e6,0.0,0.0,0.0,0.0
11879,1.0630110900935442e6,3.800248090367809e6,0.0,0.0,0.0,0.0
11880,1.0645960900935442e6,3.802808271860234e6,0.0,0.0,0.0,0.0
11881,1.0656815900935442e6,3.7986132699196474e6,0.0,0.0,0.0,0.0
