Timestep,Turbine_ES_MW,Turbine_FR_MW,Turbine_EU_MW
11309,3629.355795865632,0.0,44540.24701844033
11310,2304.1682441778403,0.0,32500.792359300365
11311,2304.1682441778403,0.0,32500.792359300365
11312,0.0,0.0,0.0
11313,0.0,0.0,0.0
11314,0.0,0.0,0.0
11315,0.0,0.0,0.0
11316,0.0,0.0,0.0
11317,0.0,0.0,0.0
11318,0.0,0.0,793.340418560867
11319,0.0,0.0,793.340418560867
11320,0.0,0.0,55387.74951570615
11321,0.0,0.0,55387.74951570615
11322,0.0,0.0,70364.3
11323,0.0,0.0,70364.3
11324,1095.0313096575019,0.0,54957.02835266112
11325,1095.0313096575019,0.0,54957.02835266112
11326,1605.401552181262,0.0,30407.709251794753
11327,1605.401552181262,0.0,30407.709251794753
11328,6242.434868801393,0.0,20463.333235344275
11329,6242.434868801393,0.0,20463.333235344275
11330,3163.372740001052,0.0,21417.778971760476
11331,3163.372740001052,0.0,21417.778971760476
11332,0.0,0.0,21081.757624649792
11333,0.0,0.0,21081.757624649792
11334,0.0,0.0,7362.444131879733
11335,0.0,0.0,7362.444131879733
11336,0.0,0.0,0.0
11337,0.0,0.0,0.0
11338,0.0,0.0,0.0
11339,0.0,0.0,0.0
11340,0.0,0.0,0.0
11341,0.0,0.0,0.0
11342,0.0,0.0,0.0
11343,0.0,0.0,0.0
11344,0.0,0.0,44532.49605822124
11345,0.0,0.0,44532.49605822124
11346,0.0,0.0,68795.38630403166
11347,0.0,0.0,68795.38630403166
11348,2367.213592778664,0.0,52763.63830196494
11349,2367.213592778664,0.0,52763.63830196494
11350,4415.142590095048,0.0,26856.641492703595
11351,4415.142590095048,0.0,26856.641492703595
11352,4538.595773952617,0.0,19082.490857656478
11353,4538.595773952617,0.0,19082.490857656478
11354,2111.891202157596,0.0,32589.054402422902
11355,2111.891202157596,0.0,32589.054402422902
11356,4928.504078269243,871.7392735669382,70364.3
11357,4928.504078269243,871.7392735669382,70364.3
11358,5682.918289374296,4032.6258402509193,70364.3
11359,5682.918289374296,4032.6258402509193,70364.3
11360,0.0,0.0,28114.582283356547
11361,0.0,0.0,28114.582283356547
11362,0.0,0.0,0.0
11363,0.0,0.0,0.0
11364,0.0,0.0,1186.5955167024804
11365,0.0,0.0,1186.5955167024804
11366,0.0,0.0,32749.846817153244
11367,0.0,0.0,32749.846817153244
11368,0.0,0.0,70364.3
11369,0.0,0.0,70364.3
11370,0.0,0.0,70364.3
11371,0.0,0.0,70364.3
11372,6755.909102045974,0.0,70364.3
11373,6755.909102045974,0.0,70364.3
11374,0.0,0.0,43694.63133691394
11375,0.0,0.0,43694.63133691394
11376,0.0,0.0,33091.370865389326
11377,0.0,0.0,33091.370865389326
11378,166.81140776884968,0.0,39767.726908512035
11379,166.81140776884968,0.0,39767.726908512035
11380,541.9118279739155,0.0,70364.3
11381,541.9118279739155,0.0,70364.3
11382,0.0,1638.677062221479,61026.88962096578
11383,0.0,1638.677062221479,61026.88962096578
11384,0.0,0.0,11028.094297804142
11385,0.0,0.0,11028.094297804142
11386,0.0,0.0,0.0
11387,0.0,0.0,0.0
11388,0.0,0.0,0.0
11389,0.0,0.0,0.0
11390,0.0,0.0,20351.69255196536
11391,0.0,0.0,20351.69255196536
11392,0.0,0.0,70364.3
11393,0.0,0.0,70364.3
11394,0.0,0.0,70364.3
11395,0.0,0.0,70364.3
11396,0.0,0.0,66484.62298637143
11397,0.0,0.0,66484.62298637143
11398,0.0,0.0,35005.81088023548
11399,0.0,0.0,35005.81088023548
11400,0.0,0.0,27559.268731667165
11401,0.0,0.0,27559.268731667165
11402,0.0,0.0,38857.587128174004
11403,0.0,0.0,38857.587128174004
11404,0.0,0.0,70364.3
11405,0.0,0.0,70364.3
11406,0.0,0.0,70364.3
11407,0.0,0.0,70364.3
11408,0.0,0.0,31918.03094517169
11409,0.0,0.0,31918.03094517169
11410,0.0,0.0,11376.87949491138
11411,0.0,0.0,11376.87949491138
11412,0.0,0.0,18032.4005935562
11413,0.0,0.0,18032.4005935562
11414,0.0,0.0,48615.69888342064
11415,0.0,0.0,48615.69888342064
11416,0.0,0.0,70364.3
11417,0.0,0.0,70364.3
11418,0.0,0.0,70364.3
11419,0.0,0.0,70364.3
11420,4960.36469871687,0.0,70364.3
11421,4960.36469871687,0.0,70364.3
11422,5596.808916942817,0.0,45041.743686669826
11423,5596.808916942817,0.0,45041.743686669826
11424,6940.97,0.0,32844.29433984945
11425,6940.97,0.0,32844.29433984945
11426,6940.97,0.0,41072.709668516756
11427,6940.97,0.0,41072.709668516756
11428,6940.97,0.0,70364.3
11429,6940.97,0.0,70364.3
11430,6940.97,3409.5007495049613,69228.67212334441
11431,6940.97,3409.5007495049613,69228.67212334441
11432,6940.97,15.393275970040122,25842.131773961795
11433,6940.97,15.393275970040122,25842.131773961795
11434,6775.723546263442,0.0,0.0
11435,6775.723546263442,0.0,0.0
11436,1874.6086249597797,0.0,3478.4613422896073
11437,1874.6086249597797,0.0,3478.4613422896073
11438,270.6689850812189,0.0,35769.73810805542
11439,270.6689850812189,0.0,35769.73810805542
11440,0.0,66.28686242587901,70364.3
11441,0.0,66.28686242587901,70364.3
11442,6940.97,1374.8272128403587,70364.3
11443,6940.97,1374.8272128403587,70364.3
11444,6940.97,3566.1257054830785,70364.3
11445,6940.97,3566.1257054830785,70364.3
11446,6940.97,704.6903741482383,48670.80592243066
11447,6940.97,704.6903741482383,48670.80592243066
11448,6940.97,0.0,37908.47570906384
11449,6940.97,0.0,37908.47570906384
11450,6940.97,0.0,47824.06693932844
11451,6940.97,0.0,47824.06693932844
11452,6940.97,0.0,70364.3
11453,6940.97,0.0,70364.3
11454,6940.97,2182.239323776561,70364.3
11455,6940.97,2182.239323776561,70364.3
11456,6940.97,0.0,39916.08780259921
11457,6940.97,0.0,39916.08780259921
11458,6940.97,0.0,14642.64696203114
11459,6940.97,0.0,14642.64696203114
11460,0.0,0.0,15108.680359880469
11461,0.0,0.0,15108.680359880469
11462,0.0,0.0,44562.43638559221
11463,0.0,0.0,44562.43638559221
11464,6940.97,0.0,70364.3
11465,6940.97,0.0,70364.3
11466,6940.97,994.0510415233402,70364.3
11467,6940.97,994.0510415233402,70364.3
11468,6940.97,3367.4124266220388,70364.3
11469,6940.97,3367.4124266220388,70364.3
11470,6940.97,0.0,38368.25768752121
11471,6940.97,0.0,38368.25768752121
11472,5450.459510133529,0.0,20476.8134489175
11473,5450.459510133529,0.0,20476.8134489175
11474,2000.396308796383,0.0,18453.696398492975
11475,2000.396308796383,0.0,18453.696398492975
11476,0.0,0.0,26373.501266881
11477,0.0,0.0,26373.501266881
11478,0.0,0.0,37237.423268303944
11479,0.0,0.0,37237.423268303944
11480,0.0,0.0,22482.24064780376
11481,0.0,0.0,22482.24064780376
11482,0.0,0.0,1342.7107484070875
11483,0.0,0.0,1342.7107484070875
11484,0.0,0.0,0.0
11485,0.0,0.0,0.0
11486,0.0,0.0,19398.849768449378
11487,0.0,0.0,19398.849768449378
11488,0.0,0.0,52522.66005971248
11489,0.0,0.0,52522.66005971248
11490,2707.802586414675,0.0,62467.63794312265
11491,2707.802586414675,0.0,62467.63794312265
11492,6940.97,0.0,45630.33185596438
11493,6940.97,0.0,45630.33185596438
11494,0.0,0.0,19786.784770555612
11495,0.0,0.0,19786.784770555612
11496,0.0,0.0,10201.086776855183
11497,0.0,0.0,10201.086776855183
11498,1842.910447391599,0.0,10350.389906155237
11499,1842.910447391599,0.0,10350.389906155237
11500,0.0,0.0,15384.041075403831
11501,0.0,0.0,15384.041075403831
11502,0.0,0.0,16226.62107865409
11503,0.0,0.0,16226.62107865409
11504,361.60319227295713,0.0,2294.8007612103975
11505,361.60319227295713,0.0,2294.8007612103975
11506,0.0,0.0,0.0
11507,0.0,0.0,0.0
11508,0.0,0.0,0.0
11509,0.0,0.0,0.0
11510,0.0,0.0,27847.632960250645
11511,0.0,0.0,27847.632960250645
11512,0.0,0.0,66255.60424470487
11513,0.0,0.0,66255.60424470487
11514,0.0,0.0,70364.3
11515,0.0,0.0,70364.3
11516,0.0,0.0,65541.57591337021
11517,0.0,0.0,65541.57591337021
11518,6319.992178447069,0.0,37793.941701671705
11519,6319.992178447069,0.0,37793.941701671705
11520,1431.5098791057567,0.0,27323.451369363167
11521,1431.5098791057567,0.0,27323.451369363167
11522,0.0,0.0,38411.96605615653
11523,0.0,0.0,38411.96605615653
11524,0.0,0.0,70364.3
11525,0.0,0.0,70364.3
11526,0.0,0.0,70364.3
11527,0.0,0.0,70364.3
11528,0.0,0.0,55861.68850741885
11529,0.0,0.0,55861.68850741885
11530,0.0,0.0,39376.0583138107
11531,0.0,0.0,39376.0583138107
11532,0.0,0.0,43241.649748947806
11533,0.0,0.0,43241.649748947806
11534,0.0,0.0,62290.31513006575
11535,0.0,0.0,62290.31513006575
11536,0.0,0.0,70364.3
11537,0.0,0.0,70364.3
11538,0.0,0.0,70364.3
11539,0.0,0.0,70364.3
11540,0.0,0.0,70364.3
11541,0.0,0.0,70364.3
11542,0.0,0.0,38621.96588383946
11543,0.0,0.0,38621.96588383946
11544,0.0,0.0,28238.075857759948
11545,0.0,0.0,28238.075857759948
11546,588.227392639752,0.0,38758.518900476614
11547,588.227392639752,0.0,38758.518900476614
11548,0.0,0.0,70364.3
11549,0.0,0.0,70364.3
11550,0.0,1262.9148781633194,70364.3
11551,0.0,1262.9148781633194,70364.3
11552,0.0,0.0,46992.225989326806
11553,0.0,0.0,46992.225989326806
11554,0.0,0.0,21285.636464748153
11555,0.0,0.0,21285.636464748153
11556,0.0,0.0,18360.43308571176
11557,0.0,0.0,18360.43308571176
11558,0.0,0.0,45147.002827018936
11559,0.0,0.0,45147.002827018936
11560,0.0,0.0,70364.3
11561,0.0,0.0,70364.3
11562,0.0,2190.7043217949795,70364.3
11563,0.0,2190.7043217949795,70364.3
11564,1389.9698228609604,5325.929647646779,69884.78682515111
11565,1389.9698228609604,5325.929647646779,69884.78682515111
11566,4115.39736831247,2434.333679051979,33501.30021820367
11567,4115.39736831247,2434.333679051979,33501.30021820367
11568,2441.68771156143,0.0,23617.86234774826
11569,2441.68771156143,0.0,23617.86234774826
11570,6940.97,0.0,34190.70525600556
11571,6940.97,0.0,34190.70525600556
11572,0.0,2544.180061191759,68821.45343577467
11573,0.0,2544.180061191759,68821.45343577467
11574,0.0,5682.842642444019,61163.45316659905
11575,0.0,5682.842642444019,61163.45316659905
11576,2511.6435557513505,364.18398860245725,25290.142563446512
11577,2511.6435557513505,364.18398860245725,25290.142563446512
11578,0.0,0.0,9966.338161004387
11579,0.0,0.0,9966.338161004387
11580,0.0,0.0,21070.64798920357
11581,0.0,0.0,21070.64798920357
11582,0.0,0.0,54756.55602807527
11583,0.0,0.0,54756.55602807527
11584,0.0,0.0,70364.3
11585,0.0,0.0,70364.3
11586,0.0,126.0699879128806,70364.3
11587,0.0,126.0699879128806,70364.3
11588,4501.34625745112,891.3816502913178,70364.3
11589,4501.34625745112,891.3816502913178,70364.3
11590,5215.305102441251,0.0,39148.92812031391
11591,5215.305102441251,0.0,39148.92812031391
11592,6940.97,0.0,28463.18876679972
11593,6940.97,0.0,28463.18876679972
11594,4377.053917620931,0.0,37262.5293701913
11595,4377.053917620931,0.0,37262.5293701913
11596,1784.7296165212679,414.9930339017792,70364.3
11597,1784.7296165212679,414.9930339017792,70364.3
11598,1775.1632159142105,3834.3446475823985,70364.3
11599,1775.1632159142105,3834.3446475823985,70364.3
11600,0.0,0.0,40252.09270668574
11601,0.0,0.0,40252.09270668574
11602,0.0,0.0,27147.63770156933
11603,0.0,0.0,27147.63770156933
11604,0.0,0.0,37172.466558711574
11605,0.0,0.0,37172.466558711574
11606,0.0,0.0,65741.53241858768
11607,0.0,0.0,65741.53241858768
11608,0.0,595.5678718263807,70364.3
11609,0.0,595.5678718263807,70364.3
11610,0.0,2321.5655946338593,70364.3
11611,0.0,2321.5655946338593,70364.3
11612,0.0,3349.047110031639,70364.3
11613,0.0,3349.047110031639,70364.3
11614,0.0,0.0,46572.70983009808
11615,0.0,0.0,46572.70983009808
11616,0.0,0.0,30253.576734013113
11617,0.0,0.0,30253.576734013113
11618,0.0,0.0,27150.502195885172
11619,0.0,0.0,27150.502195885172
11620,0.0,0.0,26175.616707876616
11621,0.0,0.0,26175.616707876616
11622,0.0,0.0,28022.905711841886
11623,0.0,0.0,28022.905711841886
11624,0.0,0.0,13898.80830770015
11625,0.0,0.0,13898.80830770015
11626,0.0,0.0,2752.8601284577016
11627,0.0,0.0,2752.8601284577016
11628,0.0,0.0,3070.6827949606377
11629,0.0,0.0,3070.6827949606377
11630,0.0,0.0,28035.388825060843
11631,0.0,0.0,28035.388825060843
11632,0.0,0.0,63389.464200171526
11633,0.0,0.0,63389.464200171526
11634,0.0,0.0,70364.3
11635,0.0,0.0,70364.3
11636,0.0,0.0,58453.23333282757
11637,0.0,0.0,58453.23333282757
11638,0.0,0.0,30736.412753189543
11639,0.0,0.0,30736.412753189543
11640,0.0,0.0,19694.937046832332
11641,0.0,0.0,19694.937046832332
11642,0.0,0.0,20367.105162983935
11643,0.0,0.0,20367.105162983935
11644,0.0,0.0,22389.998689818167
11645,0.0,0.0,22389.998689818167
11646,0.0,0.0,9293.10748526828
11647,0.0,0.0,9293.10748526828
11648,0.0,0.0,0.0
11649,0.0,0.0,0.0
11650,0.0,0.0,0.0
11651,0.0,0.0,0.0
11652,0.0,0.0,0.0
11653,0.0,0.0,0.0
11654,0.0,0.0,6929.009943253288
11655,0.0,0.0,6929.009943253288
11656,0.0,0.0,53825.814161027694
11657,0.0,0.0,53825.814161027694
11658,0.0,0.0,68271.33124852764
11659,0.0,0.0,68271.33124852764
11660,0.0,0.0,47656.84675517306
11661,0.0,0.0,47656.84675517306
11662,0.0,0.0,19652.60644502724
11663,0.0,0.0,19652.60644502724
11664,0.0,0.0,5472.215883158286
11665,0.0,0.0,5472.215883158286
11666,0.0,0.0,601.2955719490419
11667,0.0,0.0,601.2955719490419
11668,0.0,0.0,0.0
11669,0.0,0.0,0.0
11670,0.0,0.0,0.0
11671,0.0,0.0,0.0
11672,0.0,0.0,0.0
11673,0.0,0.0,0.0
11674,0.0,0.0,0.0
11675,0.0,0.0,0.0
11676,0.0,0.0,0.0
11677,0.0,0.0,0.0
11678,0.0,0.0,0.0
11679,0.0,0.0,0.0
11680,0.0,0.0,27345.818820836983
11681,0.0,0.0,27345.818820836983
11682,0.0,0.0,36061.86210205032
11683,0.0,0.0,36061.86210205032
11684,1016.772112146658,0.0,22062.43031849728
11685,1016.772112146658,0.0,22062.43031849728
11686,2061.9394962860133,0.0,0.0
11687,2061.9394962860133,0.0,0.0
11688,0.0,0.0,0.0
11689,0.0,0.0,0.0
11690,0.0,0.0,0.0
11691,0.0,0.0,0.0
11692,0.0,0.0,42289.835075429684
11693,0.0,0.0,42289.835075429684
11694,0.0,1761.2048970114392,45118.66345532534
11695,0.0,1761.2048970114392,45118.66345532534
11696,0.0,0.0,15132.414783472603
11697,0.0,0.0,15132.414783472603
11698,0.0,0.0,5241.115273860953
11699,0.0,0.0,5241.115273860953
11700,0.0,0.0,16733.07123984964
11701,0.0,0.0,16733.07123984964
11702,0.0,0.0,54793.947603697656
11703,0.0,0.0,54793.947603697656
11704,0.0,0.0,70364.3
11705,0.0,0.0,70364.3
11706,0.0,0.0,70364.3
11707,0.0,0.0,70364.3
11708,0.0,0.0,67734.97470247801
11709,0.0,0.0,67734.97470247801
11710,0.0,0.0,22874.543453094986
11711,0.0,0.0,22874.543453094986
11712,0.0,0.0,6181.658837484356
11713,0.0,0.0,6181.658837484356
11714,0.0,0.0,7204.115981154595
11715,0.0,0.0,7204.115981154595
11716,0.0,0.0,37852.43657872325
11717,0.0,0.0,37852.43657872325
11718,0.0,0.0,45580.435399398266
11719,0.0,0.0,45580.435399398266
11720,0.0,0.0,6967.6809751185065
11721,0.0,0.0,6967.6809751185065
11722,0.0,0.0,0.0
11723,0.0,0.0,0.0
11724,0.0,0.0,0.0
11725,0.0,0.0,0.0
11726,0.0,0.0,0.0
11727,0.0,0.0,0.0
11728,0.0,0.0,29392.36219514979
11729,0.0,0.0,29392.36219514979
11730,0.0,0.0,46865.47306115832
11731,0.0,0.0,46865.47306115832
11732,0.0,0.0,28457.78410345246
11733,0.0,0.0,28457.78410345246
11734,0.0,0.0,1538.2602169641032
11735,0.0,0.0,1538.2602169641032
11736,0.0,0.0,0.0
11737,0.0,0.0,0.0
11738,0.0,0.0,0.0
11739,0.0,0.0,0.0
11740,0.0,0.0,35682.270722985384
11741,0.0,0.0,35682.270722985384
11742,0.0,0.0,37102.337294869736
11743,0.0,0.0,37102.337294869736
11744,0.0,0.0,5112.135418398626
11745,0.0,0.0,5112.135418398626
11746,0.0,0.0,0.0
11747,0.0,0.0,0.0
11748,0.0,0.0,0.0
11749,0.0,0.0,0.0
11750,0.0,0.0,5279.245850799547
11751,0.0,0.0,5279.245850799547
11752,0.0,0.0,44055.72123413003
11753,0.0,0.0,44055.72123413003
11754,0.0,0.0,58120.60386269112
11755,0.0,0.0,58120.60386269112
11756,3454.814818046665,0.0,34675.47348676657
11757,3454.814818046665,0.0,34675.47348676657
11758,4541.778802161899,0.0,0.0
11759,4541.778802161899,0.0,0.0
11760,6940.97,0.0,0.0
11761,6940.97,0.0,0.0
11762,6621.920881905354,0.0,0.0
11763,6621.920881905354,0.0,0.0
11764,0.0,0.0,25639.27348392866
11765,0.0,0.0,25639.27348392866
11766,2774.1296594346786,523.8558448447584,28270.099664228183
11767,2774.1296594346786,523.8558448447584,28270.099664228183
11768,0.0,0.0,0.0
11769,0.0,0.0,0.0
11770,0.0,0.0,0.0
11771,0.0,0.0,0.0
11772,0.0,0.0,0.0
11773,0.0,0.0,0.0
11774,0.0,0.0,29059.985785023135
11775,0.0,0.0,29059.985785023135
11776,0.0,0.0,70364.3
11777,0.0,0.0,70364.3
11778,1664.170207235542,0.0,70364.3
11779,1664.170207235542,0.0,70364.3
11780,5763.017017842172,172.71588151596006,9431.823024559766
11781,5763.017017842172,172.71588151596006,9431.823024559766
11782,3418.179472054216,0.0,0.0
11783,3418.179472054216,0.0,0.0
11784,0.0,0.0,0.0
11785,0.0,0.0,0.0
11786,0.0,0.0,0.0
11787,0.0,0.0,0.0
11788,0.0,0.0,70364.3
11789,0.0,0.0,70364.3
11790,0.0,0.0,70364.3
11791,0.0,0.0,70364.3
11792,0.0,0.0,0.0
11793,0.0,0.0,0.0
11794,0.0,0.0,0.0
11795,0.0,0.0,0.0
11796,0.0,0.0,0.0
11797,0.0,0.0,0.0
11798,0.0,0.0,0.0
11799,0.0,0.0,0.0
11800,0.0,0.0,0.0
11801,0.0,0.0,0.0
11802,1673.9765869325588,0.0,0.0
11803,1673.9765869325588,0.0,0.0
11804,6940.97,0.0,0.0
11805,6940.97,0.0,0.0
11806,515.1700981955146,0.0,0.0
11807,515.1700981955146,0.0,0.0
11808,6940.97,0.0,0.0
11809,6940.97,0.0,0.0
11810,0.0,0.0,3582.4784717519797
11811,0.0,0.0,3582.4784717519797
11812,0.0,0.0,0.0
11813,0.0,0.0,0.0
11814,6083.346511606072,0.0,0.0
11815,6083.346511606072,0.0,0.0
11816,0.0,0.0,0.0
11817,0.0,0.0,0.0
11818,0.0,0.0,0.0
11819,0.0,0.0,0.0
11820,0.0,0.0,0.0
11821,0.0,0.0,0.0
11822,0.0,0.0,0.0
11823,0.0,0.0,0.0
11824,0.0,0.0,0.0
11825,0.0,0.0,0.0
11826,0.0,0.0,0.0
11827,0.0,0.0,0.0
11828,6.1478052955458224,0.0,0.0
11829,6.1478052955458224,0.0,0.0
11830,1991.1797609012253,0.0,0.0
11831,1991.1797609012253,0.0,0.0
11832,0.0,0.0,0.0
11833,0.0,0.0,0.0
11834,0.0,0.0,0.0
11835,0.0,0.0,0.0
11836,4047.253968627769,0.0,0.0
11837,4047.253968627769,0.0,0.0
11838,0.0,0.0,0.0
11839,0.0,0.0,0.0
11840,0.0,0.0,0.0
11841,0.0,0.0,0.0
11842,0.0,0.0,0.0
11843,0.0,0.0,0.0
11844,0.0,0.0,0.0
11845,0.0,0.0,0.0
11846,0.0,0.0,0.0
11847,0.0,0.0,0.0
11848,0.0,0.0,0.0
11849,0.0,0.0,0.0
11850,4271.223301943655,0.0,0.0
11851,4271.223301943655,0.0,0.0
11852,660.2967065346265,0.0,0.0
11853,660.2967065346265,0.0,0.0
11854,6940.97,0.0,0.0
11855,6940.97,0.0,0.0
11856,0.0,0.0,0.0
11857,0.0,0.0,0.0
11858,0.0,0.0,0.0
11859,0.0,0.0,0.0
11860,0.0,0.0,0.0
11861,0.0,0.0,0.0
11862,0.0,0.0,0.0
11863,0.0,0.0,0.0
11864,0.0,0.0,0.0
11865,0.0,0.0,0.0
11866,0.0,0.0,0.0
11867,0.0,0.0,0.0
11868,0.0,0.0,0.0
11869,0.0,0.0,0.0
11870,0.0,0.0,10140.31749310784
11871,0.0,0.0,10140.31749310784
11872,0.0,0.0,51565.93529568188
11873,0.0,0.0,51565.93529568188
11874,0.0,0.0,0.0
11875,0.0,0.0,0.0
11876,0.0,0.0,0.0
11877,0.0,0.0,0.0
11878,156.2646133561111,0.0,0.0
11879,156.2646133561111,0.0,0.0
11880,6933.769904347179,0.0,0.0
11881,6933.769904347179,0.0,0.0
11882,2831.7488245954637,0.0,0.0
11883,2831.7488245954637,0.0,0.0
11884,0.0,0.0,0.0
11885,0.0,0.0,0.0
11886,0.0,0.0,0.0
11887,0.0,0.0,0.0
11888,0.0,0.0,0.0
11889,0.0,0.0,0.0
11890,0.0,0.0,0.0
11891,0.0,0.0,0.0
11892,0.0,0.0,0.0
11893,0.0,0.0,0.0
11894,0.0,0.0,0.0
11895,0.0,0.0,0.0
11896,0.0,0.0,0.0
11897,0.0,0.0,0.0
11898,0.0,0.0,0.0
11899,0.0,0.0,0.0
11900,0.0,0.0,0.0
11901,0.0,0.0,0.0
11902,0.0,0.0,0.0
11903,0.0,0.0,0.0
11904,0.0,0.0,0.0
11905,0.0,0.0,0.0
11906,0.0,0.0,0.0
11907,0.0,0.0,0.0
11908,0.0,0.0,0.0
11909,0.0,0.0,0.0
11910,0.0,0.0,0.0
11911,0.0,0.0,0.0
11912,0.0,0.0,0.0
11913,0.0,0.0,0.0
11914,0.0,0.0,0.0
11915,0.0,0.0,0.0
11916,0.0,0.0,0.0
11917,0.0,0.0,0.0
11918,0.0,0.0,20766.12972671722
11919,0.0,0.0,20766.12972671722
11920,0.0,0.0,66341.3161175471
11921,0.0,0.0,66341.3161175471
11922,0.0,0.0,70364.3
11923,0.0,0.0,70364.3
11924,800.1522098961905,0.0,58483.011456289416
11925,800.1522098961905,0.0,58483.011456289416
11926,0.0,0.0,26111.284069077068
11927,0.0,0.0,26111.284069077068
11928,0.0,0.0,12658.132893669026
11929,0.0,0.0,12658.132893669026
11930,0.0,0.0,0.0
11931,0.0,0.0,0.0
11932,0.0,0.0,0.0
11933,0.0,0.0,0.0
11934,0.0,0.0,0.0
11935,0.0,0.0,0.0
11936,0.0,0.0,0.0
11937,0.0,0.0,0.0
11938,0.0,0.0,0.0
11939,0.0,0.0,0.0
11940,0.0,0.0,0.0
11941,0.0,0.0,0.0
11942,0.0,0.0,0.0
11943,0.0,0.0,0.0
11944,0.0,0.0,0.0
11945,0.0,0.0,0.0
11946,0.0,0.0,0.0
11947,0.0,0.0,0.0
11948,0.0,0.0,0.0
11949,0.0,0.0,0.0
11950,0.0,0.0,0.0
11951,0.0,0.0,0.0
11952,0.0,0.0,0.0
11953,0.0,0.0,0.0
11954,0.0,0.0,0.0
11955,0.0,0.0,0.0
11956,0.0,0.0,0.0
11957,0.0,0.0,0.0
11958,0.0,0.0,0.0
11959,0.0,0.0,0.0
11960,0.0,0.0,0.0
11961,0.0,0.0,0.0
11962,0.0,0.0,0.0
11963,0.0,0.0,0.0
11964,0.0,0.0,0.0
11965,0.0,0.0,0.0
11966,0.0,0.0,0.0
11967,0.0,0.0,0.0
11968,0.0,0.0,0.0
11969,0.0,0.0,0.0
11970,0.0,0.0,0.0
11971,0.0,0.0,0.0
11972,0.0,0.0,0.0
11973,0.0,0.0,0.0
11974,0.0,0.0,30599.733248418706
11975,0.0,0.0,30599.733248418706
11976,0.0,0.0,0.0
11977,0.0,0.0,0.0
11978,0.0,0.0,8766.212488986246
11979,0.0,0.0,8766.212488986246
11980,0.0,0.0,0.0
11981,0.0,0.0,0.0
11982,0.0,0.0,0.0
11983,0.0,0.0,0.0
11984,0.0,0.0,0.0
11985,0.0,0.0,0.0
11986,0.0,0.0,0.0
11987,0.0,0.0,0.0
11988,0.0,0.0,0.0
11989,0.0,0.0,0.0
11990,0.0,0.0,0.0
11991,0.0,0.0,0.0
11992,0.0,0.0,0.0
11993,0.0,0.0,0.0
11994,0.0,0.0,0.0
11995,0.0,0.0,0.0
11996,0.0,0.0,0.0
11997,0.0,0.0,0.0
11998,0.0,0.0,0.0
11999,0.0,0.0,0.0
12000,0.0,0.0,0.0
12001,0.0,0.0,0.0
12002,0.0,0.0,0.0
12003,0.0,0.0,0.0
12004,0.0,0.0,0.0
12005,0.0,0.0,0.0
12006,0.0,0.0,0.0
12007,0.0,0.0,0.0
12008,0.0,0.0,0.0
12009,0.0,0.0,0.0
12010,0.0,0.0,0.0
12011,0.0,0.0,0.0
12012,0.0,0.0,0.0
12013,0.0,0.0,0.0
12014,0.0,0.0,0.0
12015,0.0,0.0,0.0
12016,0.0,0.0,0.0
12017,0.0,0.0,0.0
12018,0.0,0.0,0.0
12019,0.0,0.0,0.0
12020,0.0,0.0,0.0
12021,0.0,0.0,0.0
12022,0.0,0.0,0.0
12023,0.0,0.0,0.0
12024,0.0,0.0,0.0
12025,0.0,0.0,0.0
12026,0.0,0.0,0.0
12027,0.0,0.0,0.0
12028,0.0,0.0,0.0
12029,0.0,0.0,0.0
12030,0.0,0.0,0.0
12031,0.0,0.0,0.0
12032,0.0,0.0,0.0
12033,0.0,0.0,0.0
12034,0.0,0.0,0.0
12035,0.0,0.0,0.0
12036,0.0,0.0,0.0
12037,0.0,0.0,0.0
12038,0.0,0.0,0.0
12039,0.0,0.0,0.0
12040,0.0,0.0,0.0
12041,0.0,0.0,0.0
12042,0.0,0.0,0.0
12043,0.0,0.0,0.0
12044,0.0,0.0,0.0
12045,0.0,0.0,0.0
12046,0.0,0.0,0.0
12047,0.0,0.0,0.0
12048,0.0,0.0,0.0
12049,0.0,0.0,0.0
12050,0.0,0.0,0.0
12051,0.0,0.0,0.0
12052,0.0,0.0,0.0
12053,0.0,0.0,0.0
12054,0.0,0.0,0.0
12055,0.0,0.0,0.0
12056,0.0,0.0,0.0
12057,0.0,0.0,0.0
12058,0.0,0.0,0.0
12059,0.0,0.0,0.0
12060,0.0,0.0,0.0
12061,0.0,0.0,0.0
12062,0.0,0.0,0.0
12063,0.0,0.0,0.0
12064,0.0,0.0,0.0
12065,0.0,0.0,0.0
12066,0.0,0.0,0.0
12067,0.0,0.0,0.0
12068,0.0,0.0,0.0
12069,0.0,0.0,0.0
12070,0.0,0.0,0.0
12071,0.0,0.0,0.0
12072,0.0,0.0,0.0
12073,0.0,0.0,0.0
12074,0.0,0.0,0.0
12075,0.0,0.0,0.0
12076,0.0,0.0,0.0
12077,0.0,0.0,0.0
12078,0.0,359.62844998041146,0.0
12079,0.0,359.62844998041146,0.0
12080,0.0,0.0,0.0
12081,0.0,0.0,0.0
12082,0.0,0.0,0.0
12083,0.0,0.0,0.0
12084,0.0,0.0,0.0
12085,0.0,0.0,0.0
12086,0.0,0.0,0.0
12087,0.0,0.0,0.0
12088,0.0,0.0,0.0
12089,0.0,0.0,0.0
12090,0.0,0.0,0.0
12091,0.0,0.0,0.0
